path,scientific,tier,lat,lon,taken_at,source,kind
/Volumes/Media/bird/Western-Screech-Owl/DSC02794.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:20-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02795.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:20-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02796.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:21-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02798.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:23-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02800.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:38-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02802.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:38-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02803.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:40-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02805.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:51-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02807.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:51-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02808.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:52-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02809.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:52-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02810.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:52-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02811.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:52-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02812.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:52-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02813.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:52-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02817.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:54-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02818.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:54-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02819.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:54-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02820.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:54-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02821.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:54-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02822.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:55-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02823.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:55-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02824.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:55-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02825.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:55-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02826.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:55-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02828.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:56-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02829.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:56-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02830.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:56-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02831.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:59-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02832.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:59-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02833.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:59-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02834.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:29-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02835.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:29-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02836.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:31-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02837.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:31-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02838.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:31-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02839.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:31-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02840.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:36-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02841.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:36-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02842.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:36-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02843.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:38-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02844.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:38-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02845.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:38-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02846.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:45-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02847.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:54-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02848.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:54-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02849.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:55-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02850.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:56-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02851.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:56-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02852.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:56-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02854.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:58-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02855.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:58-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02856.ARW,Megascops kennicottii,own,,,2025-12-24T16:33:58-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02857.ARW,Megascops kennicottii,own,,,2025-12-24T16:34:10-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02858.ARW,Megascops kennicottii,own,,,2025-12-24T16:34:10-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02859.ARW,Megascops kennicottii,own,,,2025-12-24T16:34:10-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02860.ARW,Megascops kennicottii,own,,,2025-12-24T16:34:11-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02861.ARW,Megascops kennicottii,own,,,2025-12-24T16:34:12-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02862.ARW,Megascops kennicottii,own,,,2025-12-24T16:34:13-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02863.ARW,Megascops kennicottii,own,,,2025-12-24T16:34:13-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02864.ARW,Megascops kennicottii,own,,,2025-12-24T16:34:14-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02865.ARW,Megascops kennicottii,own,,,2025-12-24T16:34:15-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02866.ARW,Megascops kennicottii,own,,,2025-12-24T16:34:15-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02867.ARW,Megascops kennicottii,own,,,2025-12-24T16:34:15-07:00,folder:Western-Screech-Owl,bird
